Picoso	327976922055611422_607468	Picoso	0.003828141554413557	karenabad	http://distilleryimage10.s3.amazonaws.com/e4910812322c11e2904b22000a1f8c1d_7.jpg	1.353317916E9	Tea time	37.87981775	-122.268853
E-Z Stop Deli	332722383019515321_28508270	E-Z Stop Deli	0.003735194281190215	amandashearon	http://distilleryimage9.s3.amazonaws.com/063a79d8375211e2a58222000a1faf0b_7.jpg	1.35388362E9	Photos of the mars mom pumpkin car.  @madelineberger	37.868804931	-122.267929077
Pasand Lounge	332726218290323329_14462518	Pasand Lounge	0.007597196849004708	varadag	http://distilleryimage1.s3.amazonaws.com/16c16c20375311e29d6522000a9f134c_7.jpg	1.353884077E9	#mango #sticky #rice #love	37.867996215	-122.267913818
Freight and Salvage Coffee House	332740972744455513_20367476	Freight and Salvage Coffee House	0.007526878508926483	bobbinoodle	http://distilleryimage9.s3.amazonaws.com/2f1f61e2375711e28a2c22000a9f15d9_7.jpg	1.353885836E9	Meow.	37.87100716	-122.269678324
Party Sushi	333238556643344309_14333118	Party Sushi	0.009590814690303115	pixelbender	http://distilleryimage5.s3.amazonaws.com/4a9609b437e111e29a0d22000a9f1320_7.jpg	1.353945153E9	Good Morning Gorilla #instagood #signs #art #urban #berkeley	37.875240325	-122.268905639
Guerilla Cafe	333270022469178426_11916012	Guerilla Cafe	0.008244079823849901	isabelpualani	http://distilleryimage6.s3.amazonaws.com/065d922237ea11e29c2d22000a1fb70e_7.jpg	1.353948904E9	✌Two For The Road.✌	37.878027085	-122.26916325
Starbucks	333270022469178426_11916012	Starbucks	0.005420464667134703	isabelpualani	http://distilleryimage6.s3.amazonaws.com/065d922237ea11e29c2d22000a1fb70e_7.jpg	1.353948904E9	✌Two For The Road.✌	37.878027085	-122.26916325
Maoz Vegetarian	333522513348211520_30793531	Maoz Vegetarian	0.008286062446880366	glamourjewel_	http://distilleryimage8.s3.amazonaws.com/1aec87e8383011e2822f22000a9f09ca_7.jpg	1.353979003E9	Cream flow! #icecream	37.866998121	-122.258723974
Joshu-ya	333524511019053214_54197891	Joshu-ya	0.0	k8duhgr8	http://distilleryimage10.s3.amazonaws.com/a8ddc9ea383011e2b3e122000a1f9a4f_7.jpg	1.353979241E9	Sushi night again with lovelies ♥ #joysofjrb #food	37.865154	-122.25895984
Yogurt Harmony	333568229978107807_15148290	Yogurt Harmony	0.007653928416134887	uhen	http://distilleryimage7.s3.amazonaws.com/cb47f986383c11e2952122000a1fbf2e_7.jpg	1.353984453E9	So glad I got to see my pops	37.868305169	-122.267789705
Angeline's Louisiana Kitchen	333568229978107807_15148290	Angeline's Louisiana Kitchen	0.008163883657011789	uhen	http://distilleryimage7.s3.amazonaws.com/cb47f986383c11e2952122000a1fbf2e_7.jpg	1.353984453E9	So glad I got to see my pops	37.868305169	-122.267789705
Maoz Vegetarian	333588322398669805_31069769	Maoz Vegetarian	0.008286062446880366	heymarvs	http://distilleryimage1.s3.amazonaws.com/5ef00cc8384211e2abce22000a1f96d4_7.jpg	1.353986848E9	Yummy!	37.866998121	-122.258723974
Coffee Source	334107940937006236_31113070	Coffee Source	0.0048528562022919835	andreamor_	http://distilleryimage4.s3.amazonaws.com/980e19e238d211e28eb922000a1fbc88_7.jpg	1.354048791E9	Chilling on Telegraph like the old days👟👟	37.866663565	-122.258970737
Peet's Coffee and Tea	334115815652149007_13659688	Peet's Coffee and Tea	0.009305596454037513	snoopcass	http://distilleryimage11.s3.amazonaws.com/c7964eb238d411e29e1622000a9d0ec7_7.jpg	1.35404973E9	Love these socks o' mine :)	37.865045817	-122.25849566
Manpuku	334129618200318700_11164371	Manpuku	0.0	shashin_maker	http://distilleryimage4.s3.amazonaws.com/9c5206de38d811e2867a22000a9f1266_7.jpg	1.354051376E9	Curry ramen	37.85664	-122.25296288
La Cascada Taqueria	334129618200318700_11164371	La Cascada Taqueria	0.0050342569232512185	shashin_maker	http://distilleryimage4.s3.amazonaws.com/9c5206de38d811e2867a22000a9f1266_7.jpg	1.354051376E9	Curry ramen	37.85664	-122.25296288
Trattoria Corso	334269456888229915_30846403	Trattoria Corso	0.0010442882776260387	19becka	http://distilleryimage7.s3.amazonaws.com/6c74326c38ff11e2bd9a22000a9f14ba_7.jpg	1.354068046E9	I (mostly) enjoy being a girl... #nailpolish	37.874940992	-122.268747865
Papa Johns Pizza	334405125779597936_32512665	Papa Johns Pizza	0.007432287971584233	drianbavis	http://distilleryimage8.s3.amazonaws.com/144dc596392511e280ba22000a9f1893_7.jpg	1.354084219E9	Holiday lights in Berkeley.	37.868999481	-122.267997741
Taco Bell	334405125779597936_32512665	Taco Bell	0.007432287971584233	drianbavis	http://distilleryimage8.s3.amazonaws.com/144dc596392511e280ba22000a9f1893_7.jpg	1.354084219E9	Holiday lights in Berkeley.	37.868999481	-122.267997741
Maoz Vegetarian	334413959363453514_13309759	Maoz Vegetarian	0.004589412286922242	allie__yamaguchi	http://distilleryimage6.s3.amazonaws.com/87f8f27a392711e2984f22000a1fb895_7.jpg	1.354085272E9	But shit I'm with the homies @bobmcwetterson @foooly @handsomejackson	37.867000579	-122.258834838
Lagosia	334951080499441720_28544955	Lagosia	0.00988968844809925	alana_tattoos	http://distilleryimage4.s3.amazonaws.com/9cb29a7839bc11e299e022000a1fb043_7.jpg	1.354149302E9	Painting stuff	37.87102522	-122.276897
Shogun of Berkeley	334951080499441720_28544955	Shogun of Berkeley	0.0033023294911125704	alana_tattoos	http://distilleryimage4.s3.amazonaws.com/9cb29a7839bc11e299e022000a1fb043_7.jpg	1.354149302E9	Painting stuff	37.87102522	-122.276897
Freight and Salvage Coffee House	335002201210926622_20367476	Freight and Salvage Coffee House	0.007526878508926483	bobbinoodle	http://distilleryimage10.s3.amazonaws.com/cd1110ec39ca11e2ba2422000a1f9376_7.jpg	1.354155396E9	Ben's hair. Show 3.	37.87100716	-122.269678324
Kabab and Karahi	335037012334078315_22004601	Kabab and Karahi	0.0037218995821270144	readytwowear	http://distilleryimage7.s3.amazonaws.com/768ccea039d411e2bd9a22000a9f14ba_7.jpg	1.354159545E9	#taiyaki	37.863834381	-122.258651733
Freight and Salvage Coffee House	335049783240995936_20367476	Freight and Salvage Coffee House	0.007526878508926483	bobbinoodle	http://distilleryimage8.s3.amazonaws.com/01f9eee839d811e2a95722000a9f09e9_7.jpg	1.354161068E9	None	37.87100716	-122.269678324
Subway Guitars	335619321942104218_46311909	Subway Guitars	0.00808121911941754	anoseworthy	http://distilleryimage10.s3.amazonaws.com/1621fd863a7611e28bf022000a9f139a_7.jpg	1.354228962E9	None	37.877471923	-122.275863647
Twisters	335808311357757002_55921684	Twisters	0.008656829113545497	juliosalgado83	http://distilleryimage2.s3.amazonaws.com/8aa2b2ac3aaa11e2a1fa22000a1f9261_7.jpg	1.354251491E9	Undocu-sailing just like the original illegals! Con la @thesoniag y la Kemi! #OldFacingRacePic #Meow	37.8699532	-122.2678938
A G Ferrari Foods	335808603716168423_11210361	A G Ferrari Foods	0.005685031304084569	marianairam	http://distilleryimage11.s3.amazonaws.com/9f69d6163aaa11e2901022000a9e13ab_7.jpg	1.354251526E9	In the children's books section, desperately wanting to have a baby; but knowing we're not ready yet.	37.858254	-122.253171
Everett and Jones Barbeque	335968272002506224_23195182	Everett and Jones Barbeque	0.006942620352420049	fullyloadedd	http://distilleryimage0.s3.amazonaws.com/f0876faa3ad611e29e0522000a1fa50c_7.jpg	1.35427056E9	Are you still down for me?	37.869777679	-122.292289733
Flavor of India	336171246321735027_23028396	Flavor of India	0.009239014232363193	lafarinebakery	http://distilleryimage3.s3.amazonaws.com/46b805fa3b0f11e29a0922000a1f8c1a_7.jpg	1.354294757E9	Raindrops keep falling on my head, so I think I'll stay inside & eat one of these instead!	37.851097106	-122.252532958
A'cuppa Tea	336171246321735027_23028396	A'cuppa Tea	0.008499758218441265	lafarinebakery	http://distilleryimage3.s3.amazonaws.com/46b805fa3b0f11e29a0922000a1f8c1a_7.jpg	1.354294757E9	Raindrops keep falling on my head, so I think I'll stay inside & eat one of these instead!	37.851097106	-122.252532958
Blondies Pizza	336326027764375615_31441863	Blondies Pizza	0.005791831281831959	kreativsoul27	http://distilleryimage7.s3.amazonaws.com/3c961a6e3b3a11e2a33422000a1cbd24_7.jpg	1.354313208E9	..view from the top...looking down on you bitches...#workflow #telegraphstreet #telegraph #downtownberkeley #berkeley #CAL #ucberkeley #tshirtorgy #bearbasics #bored #boredasfuck #girlsfloor #hellfloor #stree #view	37.867789	-122.25901302
Oriental Food to Go	337048629177793815_13192862	Oriental Food to Go	0.006807595679317229	stevewalker21	http://distilleryimage3.s3.amazonaws.com/cc82fd863c0211e290cd22000a1f90d7_7.jpg	1.354399349E9	31 DAYS OF LOVE!!!	37.875022888	-122.268783569
Misto Italian Bistro	337048629177793815_13192862	Misto Italian Bistro	0.0035087551856257102	stevewalker21	http://distilleryimage3.s3.amazonaws.com/cc82fd863c0211e290cd22000a1f90d7_7.jpg	1.354399349E9	31 DAYS OF LOVE!!!	37.875022888	-122.268783569
Shogun of Berkeley	337179633265566211_13309759	Shogun of Berkeley	0.007849260540209006	allie__yamaguchi	http://distilleryimage7.s3.amazonaws.com/28eac7ce3c2711e2896422000a1fb003_7.jpg	1.354414966E9	None	37.871051788	-122.276969909
Edoko Japanese Restaurant	337179633265566211_13309759	Edoko Japanese Restaurant	0.009544657184275614	allie__yamaguchi	http://distilleryimage7.s3.amazonaws.com/28eac7ce3c2711e2896422000a1fb003_7.jpg	1.354414966E9	None	37.871051788	-122.276969909
Lagosia	337179633265566211_13309759	Lagosia	0.0060431369470807655	allie__yamaguchi	http://distilleryimage7.s3.amazonaws.com/28eac7ce3c2711e2896422000a1fb003_7.jpg	1.354414966E9	None	37.871051788	-122.276969909
Cold Stone Creamery	337232609317846818_17191118	Cold Stone Creamery	0.007856720452484027	stevexiao	http://distilleryimage6.s3.amazonaws.com/dd18866a3c3511e29ae122000a1f9a03_7.jpg	1.354421281E9	None	37.869274139	-122.267982482
Naan N Curry	337399838853392830_20182137	Naan N Curry	0.008571558693770099	amandurrb	http://distilleryimage10.s3.amazonaws.com/4779197e3c6411e2901022000a9e13ab_7.jpg	1.354441216E9	Mah baby 🙈	37.867581555	-122.258844617
A G Ferrari Foods	337592714309757311_29608161	A G Ferrari Foods	0.0073223368229394115	the_ajenncy	http://distilleryimage11.s3.amazonaws.com/d018deba3c9911e2854522000a1f9e45_7.jpg	1.354464209E9	Seems about right	37.858333587	-122.253166198
T-Toust	337646203469146704_16180617	T-Toust	0.005227479234323145	shenstell	http://distilleryimage0.s3.amazonaws.com/a8bad29c3ca811e2965422000a9f18cc_7.jpg	1.354470585E9	Chetan's best lady friends @nikkisbrand	37.867942491	-122.259721756
Sashimi Boat	337835921448466634_32889957	Sashimi Boat	0.0010782577118603465	gagangill90	http://distilleryimage2.s3.amazonaws.com/51003c743cdd11e2ac8422000a1fbf16_7.jpg	1.354493201E9	@theparminator @kirit1234 lol photo credit: @tj_sher	37.871608734	-122.268989562
Starbucks Coffee	325339646512827834_226109066	Starbucks Coffee	0.008520938810011236	notsaved	http://distilleryimage6.s3.amazonaws.com/e7434e142f5011e2ac9b22000a1fb864_7.jpg	1.353003529E9	My tea was hungover.	37.870334625	-122.26599884
Angeline's Louisiana Kitchen	326312512256104530_241774757	Angeline's Louisiana Kitchen	0.008652142850411675	auroranoriega	http://distilleryimage6.s3.amazonaws.com/ed88bc14305e11e2b60722000a9f09f0_7.jpg	1.353119504E9	Just saw that new movie😍😍😍😍THE BEST MOVIE  EVER !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!	37.868167877	-122.267829895
Beckett's	326312512256104530_241774757	Beckett's	0.0060565446382876385	auroranoriega	http://distilleryimage6.s3.amazonaws.com/ed88bc14305e11e2b60722000a9f09f0_7.jpg	1.353119504E9	Just saw that new movie😍😍😍😍THE BEST MOVIE  EVER !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!	37.868167877	-122.267829895
Mandarin House	326478046750544100_201330483	Mandarin House	0.0033268015964691825	nruud12	http://distilleryimage0.s3.amazonaws.com/df7702d8308c11e281d822000a1f9682_7.jpg	1.353139237E9	Time to feast!!! #calzone #cal #zone #aznghetto	37.868236541	-122.25806427
Angeline's Louisiana Kitchen	326514847215810739_207498101	Angeline's Louisiana Kitchen	0.008652142850411675	anthonygalace	http://distilleryimage7.s3.amazonaws.com/164c8328309711e2877022000a9f1278_7.jpg	1.353143624E9	And after 4 years, 5 movies, a change in director, and consistently abhorrent acting from Kristen Stewart, an era comes to an end. Final thoughts: 1) Kristen Stewart actually got slightly better at acting, but mind you, only slightly; 2) that baby looked weird, unnecessarily CGI'ed; 3) that battle was too good to be true... 4) I still think Edward shoulda been Chase Crawford; 5) Alice though, DAYUUMM; 6) I still can't believe this series ignited this worldwide obsession with vampires as werewolves; 7) sparkling though? Hahaha #TeamJacob #alwaysandforever #TEAMJACOBFTW	37.868167877	-122.267829895
Beckett's	326514847215810739_207498101	Beckett's	0.0060565446382876385	anthonygalace	http://distilleryimage7.s3.amazonaws.com/164c8328309711e2877022000a9f1278_7.jpg	1.353143624E9	And after 4 years, 5 movies, a change in director, and consistently abhorrent acting from Kristen Stewart, an era comes to an end. Final thoughts: 1) Kristen Stewart actually got slightly better at acting, but mind you, only slightly; 2) that baby looked weird, unnecessarily CGI'ed; 3) that battle was too good to be true... 4) I still think Edward shoulda been Chase Crawford; 5) Alice though, DAYUUMM; 6) I still can't believe this series ignited this worldwide obsession with vampires as werewolves; 7) sparkling though? Hahaha #TeamJacob #alwaysandforever #TEAMJACOBFTW	37.868167877	-122.267829895
Maoz Vegetarian	326516887751558402_226071600	Maoz Vegetarian	0.008286062446880366	itsjimmyh	http://distilleryimage2.s3.amazonaws.com/a7496148309711e2a38422000a1f96a9_7.jpg	1.353143867E9	11.16.2012 fatty	37.866998121	-122.258723974
Chaat Cafe	326556538204304628_206744076	Chaat Cafe	0.007672158381714618	nathaniaelisa	http://distilleryimage0.s3.amazonaws.com/a89eff6630a211e28d1822000a1f8cf0_7.jpg	1.353148594E9	I just love looking at these colors ♥ #urbandecay #toofaced #mac #coastalscents #eyeshadow #palette	37.871498107	-122.273002624
Mahil Enterprises	326752099245159625_234556980	Mahil Enterprises	0.0019754755823229173	fon_chayaporn	http://distilleryimage1.s3.amazonaws.com/f00ee1be30d811e2b46022000a1fb37a_7.jpg	1.353171907E9	Once upon the time at Mcway Falls #BigSur #HighWay101 #Gorgeous	37.870414733	-122.266616821
Bagel Street Cafe	326752099245159625_234556980	Bagel Street Cafe	0.008829493100914361	fon_chayaporn	http://distilleryimage1.s3.amazonaws.com/f00ee1be30d811e2b46022000a1fb37a_7.jpg	1.353171907E9	Once upon the time at Mcway Falls #BigSur #HighWay101 #Gorgeous	37.870414733	-122.266616821
Cu Japanese Fusion	326752099245159625_234556980	Cu Japanese Fusion	0.009624585269055838	fon_chayaporn	http://distilleryimage1.s3.amazonaws.com/f00ee1be30d811e2b46022000a1fb37a_7.jpg	1.353171907E9	Once upon the time at Mcway Falls #BigSur #HighWay101 #Gorgeous	37.870414733	-122.266616821
Mandarin House	326826220264667328_239282605	Mandarin House	0.008558931789747379	foodeuphoria	http://distilleryimage0.s3.amazonaws.com/82adca4e30ed11e2adac22000a1fbe03_7.jpg	1.353180743E9	Thai basil chicken 🍛	37.868167877	-122.258003234
Blondies Pizza	327702011808470508_194125404	Blondies Pizza	0.00404785229896146	jram0131	http://distilleryimage0.s3.amazonaws.com/9769edac31e011e2bbd822000a9f15da_7.jpg	1.353285145E9	Avocado burger, add bacon.	37.86783812	-122.259
Maoz Vegetarian	327731919981008826_194125404	Maoz Vegetarian	0.008286062446880366	jram0131	http://distilleryimage6.s3.amazonaws.com/e48459da31e811e2a82b22000a9f1408_7.jpg	1.353288711E9	Pumpkin ice cream + warm butter sugar cookies. Ice cream sandwich. Cookies rule everything around me.	37.866998121	-122.258723974
Cactus Taqueria	327750988371439627_216972667	Cactus Taqueria	0.009550321109519975	pollynatouf	http://distilleryimage7.s3.amazonaws.com/2f67538a31ee11e28e1522000a1f9a99_7.jpg	1.353290984E9	Indian Restaurant	37.89152355	-122.277617
Barney's Gourmet Hamburgers	328293011967785828_188721357	Barney's Gourmet Hamburgers	0.00592566631497159	mfree2go	http://distilleryimage8.s3.amazonaws.com/a080db54328411e2a9ed22000a1fb773_7.jpg	1.353355598E9	Crosswalk..	37.878264	-122.269153
Cold Stone Creamery	328494905883819911_217118774	Cold Stone Creamery	0.008721655757430237	theblackreapre	http://distilleryimage11.s3.amazonaws.com/a9ed1e0432bc11e2822f22000a9f09ca_7.jpg	1.353379666E9	None	37.869255065	-122.267982482
Blondies Pizza	328759683862932230_242246961	Blondies Pizza	0.004014315247985731	jiaweezy	http://distilleryimage2.s3.amazonaws.com/27888378330611e299b1123138203c20_7.jpg	1.35341123E9	#campanile #berkeley	37.867958068	-122.258964538
Greg's Chicago Style Pizza	328759683862932230_242246961	Greg's Chicago Style Pizza	0.007582947639495446	jiaweezy	http://distilleryimage2.s3.amazonaws.com/27888378330611e299b1123138203c20_7.jpg	1.35341123E9	#campanile #berkeley	37.867958068	-122.258964538
Mint Leaf	329136840345388406_239934608	Mint Leaf	0.007542428691670651	langloislane	http://distilleryimage2.s3.amazonaws.com/d61d2246336e11e29fb412313804d034_7.jpg	1.35345619E9	Barhi dates and Bartlett pears - Chez Panisse	37.879665374	-122.268997192
Joshu-ya	329260517371697819_197310021	Joshu-ya	0.0	myintyj	http://distilleryimage11.s3.amazonaws.com/29e5809a339111e2a3aa22000a1f97a4_7.jpg	1.353470934E9	Sushiii	37.865154	-122.25895984
Ryowa	329698786019999900_251171631	Ryowa	0.007381791753779317	misschernow	http://distilleryimage8.s3.amazonaws.com/cec1bff6340a11e2b1c522000a9f18eb_7.jpg	1.353523179E9	guess who's coming to dinner	37.872001647	-122.269104003
Royal Pizza and Pasta	329698786019999900_251171631	Royal Pizza and Pasta	0.009822018957530213	misschernow	http://distilleryimage8.s3.amazonaws.com/cec1bff6340a11e2b1c522000a9f18eb_7.jpg	1.353523179E9	guess who's coming to dinner	37.872001647	-122.269104003
Bobby Ggs Pizzeria	329698786019999900_251171631	Bobby Ggs Pizzeria	0.009822018957530213	misschernow	http://distilleryimage8.s3.amazonaws.com/cec1bff6340a11e2b1c522000a9f18eb_7.jpg	1.353523179E9	guess who's coming to dinner	37.872001647	-122.269104003
Emilia's Pizzeria	329895475136324322_198390151	Emilia's Pizzeria	0.008431622785061788	emmarein	http://distilleryimage6.s3.amazonaws.com/665b3a14344111e28abf22000a1f9bf5_7.jpg	1.353546626E9	None	37.855289459	-122.266555786
Berkel Berkel Restaurant	331188684244497934_180280364	Berkel Berkel Restaurant	0.007316795893789532	clayzer	http://distilleryimage10.s3.amazonaws.com/5664787435a811e28fba22000a1fb1a7_7.jpg	1.353700789E9	Sweet delivery truck!	37.866333007	-122.258666992
Coffee Source	331302484541540020_188289960	Coffee Source	0.0048528562022919835	doo314	http://distilleryimage4.s3.amazonaws.com/ec63d08035c711e28c3c22000a1fb85a_7.jpg	1.353714355E9	From the bottom but I keep on the move	37.866663565	-122.258970737
Freight and Salvage Coffee House	331415508975037919_177345202	Freight and Salvage Coffee House	0.007526878508926483	cflo77	http://distilleryimage11.s3.amazonaws.com/4b41512635e711e2b1c522000a9f18eb_7.jpg	1.353727829E9	Its Decorate-able Object time!!! Ziggurat for 2012. How fitting. (Pre-filled with ornaments) #theatre #backstage	37.87100716	-122.269678324
Mr Pizza Man	331629091148628928_251171631	Mr Pizza Man	0.009028341845225713	misschernow	http://distilleryimage4.s3.amazonaws.com/932fa0b0362211e2ab5722000a9e0907_7.jpg	1.35375329E9	🔥🍷🌙✨	37.872039794	-122.26914215
Ryowa	331629091148628928_251171631	Ryowa	0.00558264757494461	misschernow	http://distilleryimage4.s3.amazonaws.com/932fa0b0362211e2ab5722000a9e0907_7.jpg	1.35375329E9	🔥🍷🌙✨	37.872039794	-122.26914215
Sushi Ko	332254844188004031_258473746	Sushi Ko	0.006001232569762523	theoolesen	http://distilleryimage3.s3.amazonaws.com/419be66a36d011e2a47422000a9e28eb_7.jpg	1.353827885E9	None	37.871421813	-122.268333435
Blondies Pizza	332766886755288423_194581008	Blondies Pizza	0.006046119003490769	enricake94	http://distilleryimage3.s3.amazonaws.com/606c8b9c375e11e29b7122000a1f9a64_7.jpg	1.353888925E9	Me and my beautiful wife @itsyodestinygeee  at blondies grubbin on this kinda beautiful day #yuum #pizza #blondies #gohard #wildn #berkeley #bound #picstitch🍕🐧😍	37.867988586	-122.25906372
Tacubaya	333496196565233403_178093514	Tacubaya	0.00819803540092489	yukohunt	http://distilleryimage3.s3.amazonaws.com/ccfd186a382811e2896422000a1fb003_7.jpg	1.353975866E9	None	37.869237477	-122.300533947
Hawaiian Barbecue	333499675513369818_252167988	Hawaiian Barbecue	0.009965945665858835	markarakaki	http://distilleryimage6.s3.amazonaws.com/c431d86e382911e28a5622000a1fbe35_7.jpg	1.353976281E9	Killed them too fast! @ellie_norr @tizoncorrie	37.870773	-122.268214
Thai Noodle 2	334004978657184439_180031201	Thai Noodle 2	9.493529796600342E-5	vividlydien	http://distilleryimage7.s3.amazonaws.com/0425324a38b611e2b65722000a1fb376_7.jpg	1.354036517E9	Sticky rice and mango!! With @hoiboy79 for dinner yesterday :) 👭	37.866409326	-122.258815
Pickles and Ice Cream	335106724097333400_258437725	Pickles and Ice Cream	0.009187657446369039	congchen5	http://distilleryimage0.s3.amazonaws.com/cfde022c39e711e2bbd822000a9f15da_7.jpg	1.354167856E9	Lol super sketch fortune XD	37.87707138	-122.26902008
Truly Mediterranean	335396632734521408_213175053	Truly Mediterranean	0.00761970360138261	nubiav2	http://distilleryimage8.s3.amazonaws.com/471c0ea63a3811e297bf22000a1f9263_7.jpg	1.354202415E9	So today happens to be my 30th Birthday. 🎈🎉🔔🎁🎐✨Born on a Monday @ 1445. #80's baby #birthday🎂 #BornDay #celebration #candles #breakfast #Pancakes ♐ love my life!!	37.872570037	-122.26838684
Turkish Kitchen	335396632734521408_213175053	Turkish Kitchen	0.005366993918057152	nubiav2	http://distilleryimage8.s3.amazonaws.com/471c0ea63a3811e297bf22000a1f9263_7.jpg	1.354202415E9	So today happens to be my 30th Birthday. 🎈🎉🔔🎁🎐✨Born on a Monday @ 1445. #80's baby #birthday🎂 #BornDay #celebration #candles #breakfast #Pancakes ♐ love my life!!	37.872570037	-122.26838684
Freight and Salvage Coffee House	335768384073576100_177345202	Freight and Salvage Coffee House	0.007526878508926483	cflo77	http://distilleryimage4.s3.amazonaws.com/75a23fe03a9f11e2901122000a9f1939_7.jpg	1.354246732E9	Saint Roch...Patron Saint of Dogs....lulz. Happy Birthday Megan!!!	37.87100716	-122.269678324
Cafe Espresso	335780548520461908_260260784	Cafe Espresso	0.007630932084491457	antrumpet	http://distilleryimage0.s3.amazonaws.com/d5f574043aa211e2959322000a1f9d56_7.jpg	1.354248182E9	@kaylettorrez grabándole un  Temita a desy	37.86856842	-122.260566711
Cheese Steak Shop	336870153715014716_181676878	Cheese Steak Shop	0.005889050106595631	kaede_elle	http://distilleryimage8.s3.amazonaws.com/43138fe23bd111e28e2d22000a1fbe71_7.jpg	1.354378073E9	#dogrules	37.86877735	-122.293101
Berkel Berkel Restaurant	336987086953363736_254979077	Berkel Berkel Restaurant	0.007769629137719284	zhizhensun	http://distilleryimage8.s3.amazonaws.com/b7aef8943bf111e2b59422000a9f13f8_7.jpg	1.354392012E9	Thai iced tea in a tall glass bottle with rain crazily pouring outside.	37.866439819	-122.258750915
Thai Noodle 2	336987086953363736_254979077	Thai Noodle 2	0.006567711465061158	zhizhensun	http://distilleryimage8.s3.amazonaws.com/b7aef8943bf111e2b59422000a9f13f8_7.jpg	1.354392012E9	Thai iced tea in a tall glass bottle with rain crazily pouring outside.	37.866439819	-122.258750915
Angeline's Louisiana Kitchen	337742683545598313_218133645	Angeline's Louisiana Kitchen	0.008163883657011789	mattheauxiii	http://distilleryimage5.s3.amazonaws.com/700c8e3e3cc311e2866422000a1f9c90_7.jpg	1.354482087E9	Cajun mixed grill	37.868305169	-122.267789705
Yogurt Harmony	337742683545598313_218133645	Yogurt Harmony	0.007653928416134887	mattheauxiii	http://distilleryimage5.s3.amazonaws.com/700c8e3e3cc311e2866422000a1f9c90_7.jpg	1.354482087E9	Cajun mixed grill	37.868305169	-122.267789705
Five	338294804098518827_242137498	Five	0.00976219258148989	estevanbruno	http://distilleryimage11.s3.amazonaws.com/ae9477d63d5c11e2902022000a1ddbd3_7.jpg	1.354547904E9	None	37.869258446	-122.268448787
